"","date","sst"
"300",2011-10-26 17:00:00,25.3541666666667
"301",2011-10-27 17:00:00,25.2791666666667
"302",2011-10-28 17:00:00,25.1
"303",2011-10-29 17:00:00,25.0583333333333
"304",2011-10-30 17:00:00,25.4833333333333
"305",2011-10-31 17:00:00,25.675
"306",2011-11-01 17:00:00,25.5041666666667
"307",2011-11-02 17:00:00,25.5583333333333
"308",2011-11-03 17:00:00,25.3791666666667
"309",2011-11-04 17:00:00,25.4083333333333
"310",2011-11-05 17:00:00,25.1916666666667
"311",2011-11-06 16:00:00,25.0791666666667
"312",2011-11-07 16:00:00,24.7333333333333
"313",2011-11-08 16:00:00,24.6833333333333
"314",2011-11-09 16:00:00,24.3708333333333
"315",2011-11-10 16:00:00,24.3333333333333
"316",2011-11-11 16:00:00,24.0708333333333
"317",2011-11-12 16:00:00,24.2625
"318",2011-11-13 16:00:00,24.4833333333333
"319",2011-11-14 16:00:00,24.7541666666667
"320",2011-11-15 16:00:00,24.8416666666667
"321",2011-11-16 16:00:00,24.7166666666667
"322",2011-11-17 16:00:00,24.5458333333333
"323",2011-11-18 16:00:00,24.3458333333333
"324",2011-11-19 16:00:00,24.3166666666667
"325",2011-11-20 16:00:00,24.1458333333333
"326",2011-11-21 16:00:00,24.0583333333333
"327",2011-11-22 16:00:00,23.6958333333333
"328",2011-11-23 16:00:00,23.6666666666667
"329",2011-11-24 16:00:00,23.6083333333333
"330",2011-11-25 16:00:00,23.4541666666667
"331",2011-11-26 16:00:00,23.1791666666667
"332",2011-11-27 16:00:00,22.7958333333333
"333",2011-11-28 16:00:00,22.5583333333333
"334",2011-11-29 16:00:00,22.8
"335",2011-11-30 16:00:00,23.2375
"336",2011-12-01 16:00:00,23.1166666666667
"337",2011-12-02 16:00:00,23.7875
"338",2011-12-03 16:00:00,23.4
"339",2011-12-04 16:00:00,23.5041666666667
"340",2011-12-05 16:00:00,23.2291666666667
"341",2011-12-06 16:00:00,23.1041666666667
"342",2011-12-07 16:00:00,23.0958333333333
"343",2011-12-08 16:00:00,22.8708333333333
"344",2011-12-09 16:00:00,22.8375
"345",2011-12-10 16:00:00,22.8166666666667
"346",2011-12-11 16:00:00,22.9166666666667
"347",2011-12-12 16:00:00,23.1916666666667
"348",2011-12-13 16:00:00,23.2833333333333
"349",2011-12-14 16:00:00,23.2208333333333
"350",2011-12-15 16:00:00,23.3625
"351",2011-12-16 16:00:00,22.9333333333333
"352",2011-12-17 16:00:00,22.6541666666667
"353",2011-12-18 16:00:00,22.9583333333333
"354",2011-12-19 16:00:00,22.8416666666667
"355",2011-12-20 16:00:00,22.7333333333333
"356",2011-12-21 16:00:00,22.6583333333333
"357",2011-12-22 16:00:00,22.525
"358",2011-12-23 16:00:00,22.4875
"359",2011-12-24 16:00:00,22.5333333333333
"360",2011-12-25 16:00:00,22.475
"361",2011-12-26 16:00:00,22.425
"362",2011-12-27 16:00:00,22.3833333333333
"363",2011-12-28 16:00:00,22.5083333333333
"364",2011-12-29 16:00:00,22.5041666666667
"365",2011-12-30 16:00:00,22.6125
"366",2011-12-31 16:00:00,22.9
"367",2012-01-01 16:00:00,22.8958333333333
"368",2012-01-02 16:00:00,23.5041666666667
"369",2012-01-03 16:00:00,23.8958333333333
"370",2012-01-04 16:00:00,23.5125
"371",2012-01-05 16:00:00,23.4708333333333
"372",2012-01-06 16:00:00,23.3333333333333
"373",2012-01-07 16:00:00,23.2708333333333
"374",2012-01-08 16:00:00,23.4291666666667
"375",2012-01-09 16:00:00,23.3958333333333
"376",2012-01-10 16:00:00,23.4041666666667
"377",2012-01-11 16:00:00,23.3833333333333
"378",2012-01-12 16:00:00,23.4541666666667
"379",2012-01-13 16:00:00,23.3083333333333
"380",2012-01-14 16:00:00,23.1083333333333
"381",2012-01-15 16:00:00,23.0666666666667
"382",2012-01-16 16:00:00,23.1
"383",2012-01-17 16:00:00,23.0875
"384",2012-01-18 16:00:00,23.2708333333333
"385",2012-01-19 16:00:00,23.9333333333333
"386",2012-01-20 16:00:00,23.7916666666667
"387",2012-01-21 16:00:00,23.6583333333333
"388",2012-01-22 16:00:00,23.7041666666667
"389",2012-01-23 16:00:00,24.0291666666667
"390",2012-01-24 16:00:00,24.0666666666667
"391",2012-01-25 16:00:00,23.8708333333333
"392",2012-01-26 16:00:00,23.8083333333333
"393",2012-01-27 16:00:00,24.2166666666667
"394",2012-01-28 16:00:00,23.7333333333333
"395",2012-01-29 16:00:00,23.7333333333333
"396",2012-01-30 16:00:00,23.9041666666667
"397",2012-01-31 16:00:00,23.8583333333333
"398",2012-02-01 16:00:00,23.5125
"399",2012-02-02 16:00:00,23.675
"400",2012-02-03 16:00:00,23.8458333333333
"401",2012-02-04 16:00:00,24.0333333333333
"402",2012-02-05 16:00:00,23.7166666666667
"403",2012-02-06 16:00:00,23.7125
"404",2012-02-07 16:00:00,23.3083333333333
"405",2012-02-08 16:00:00,22.4041666666667
"406",2012-02-09 16:00:00,22.8958333333333
"407",2012-02-10 16:00:00,22.9541666666667
"408",2012-02-11 16:00:00,22.95
"409",2012-02-12 16:00:00,22.9125
"410",2012-02-13 16:00:00,23.0625
"411",2012-02-14 16:00:00,23.1916666666667
"412",2012-02-15 16:00:00,23.2708333333333
"413",2012-02-16 16:00:00,23.1833333333333
"414",2012-02-17 16:00:00,23.1916666666667
"415",2012-02-18 16:00:00,23.2291666666667
"416",2012-02-19 16:00:00,23.125
"417",2012-02-20 16:00:00,23.0708333333333
"418",2012-02-21 16:00:00,22.9875
"419",2012-02-22 16:00:00,23.0125
"420",2012-02-23 16:00:00,23.1333333333333
"421",2012-02-24 16:00:00,23.3166666666667
"422",2012-02-25 16:00:00,23.4083333333333
"423",2012-02-26 16:00:00,23.1125
"424",2012-02-27 16:00:00,23.1083333333333
"425",2012-02-28 16:00:00,23.1791666666667
"426",2012-02-29 16:00:00,23.0583333333333
"427",2012-03-01 16:00:00,23.0625
"428",2012-03-02 16:00:00,23.1166666666667
"429",2012-03-03 16:00:00,23.1541666666667
"430",2012-03-04 16:00:00,22.7708333333333
"431",2012-03-05 16:00:00,22.6833333333333
"432",2012-03-06 16:00:00,22.5916666666667
"433",2012-03-07 16:00:00,22.05
"434",2012-03-08 16:00:00,21.6083333333333
"435",2012-03-09 16:00:00,21.5666666666667
"436",2012-03-10 16:00:00,22.1583333333333
"437",2012-03-11 17:00:00,22.4875
"438",2012-03-12 17:00:00,22.0125
"439",2012-03-13 17:00:00,22.1791666666667
"440",2012-03-14 17:00:00,22.1333333333333
"441",2012-03-15 17:00:00,22.8416666666667
"442",2012-03-16 17:00:00,22.975
"443",2012-03-17 17:00:00,23.1333333333333
"444",2012-03-18 17:00:00,23.0208333333333
"445",2012-03-19 17:00:00,23.35
"446",2012-03-20 17:00:00,23.5083333333333
"447",2012-03-21 17:00:00,23.4083333333333
"448",2012-03-22 17:00:00,23.3875
"449",2012-03-23 17:00:00,23.3208333333333
"450",2012-03-24 17:00:00,22.8
"451",2012-03-25 17:00:00,22.6666666666667
"452",2012-03-26 17:00:00,22.6541666666667
"453",2012-03-27 17:00:00,22.5
"454",2012-03-28 17:00:00,22.8833333333333
"455",2012-03-29 17:00:00,23.0791666666667
"456",2012-03-30 17:00:00,23.2625
"457",2012-03-31 17:00:00,23.4083333333333
"458",2012-04-01 17:00:00,23.7166666666667
"459",2012-04-02 17:00:00,24.3333333333333
"460",2012-04-03 17:00:00,24.5125
"461",2012-04-04 17:00:00,24.1916666666667
"462",2012-04-05 17:00:00,23.8375
"463",2012-04-06 17:00:00,23.825
"464",2012-04-07 17:00:00,23.3291666666667
"465",2012-04-08 17:00:00,23.4083333333333
"466",2012-04-09 17:00:00,23.3791666666667
"467",2012-04-10 17:00:00,23.2875
"468",2012-04-11 17:00:00,23.4375
"469",2012-04-12 17:00:00,23.8375
"470",2012-04-13 17:00:00,24.3625
"471",2012-04-14 17:00:00,24.2958333333333
"472",2012-04-15 17:00:00,24.5125
"473",2012-04-16 17:00:00,24.3125
"474",2012-04-17 17:00:00,23.95
"475",2012-04-18 17:00:00,23.7875
"476",2012-04-19 17:00:00,23.6541666666667
"477",2012-04-20 17:00:00,23.6333333333333
"478",2012-04-21 17:00:00,23.6916666666667
"479",2012-04-22 17:00:00,23.625
"480",2012-04-23 17:00:00,23.4833333333333
"481",2012-04-24 17:00:00,23.4208333333333
"482",2012-04-25 17:00:00,23.5625
"483",2012-04-26 17:00:00,23.6791666666667
"484",2012-04-27 17:00:00,23.9333333333333
"485",2012-04-28 17:00:00,23.9458333333333
"486",2012-04-29 17:00:00,23.7375
"487",2012-04-30 17:00:00,23.8791666666667
"488",2012-05-01 17:00:00,23.75
"489",2012-05-02 17:00:00,23.7958333333333
"490",2012-05-03 17:00:00,24.05
"491",2012-05-04 17:00:00,24.0833333333333
"492",2012-05-05 17:00:00,24.2125
"493",2012-05-06 17:00:00,24.2125
"494",2012-05-07 17:00:00,24.0625
"495",2012-05-08 17:00:00,23.9416666666667
"496",2012-05-09 17:00:00,23.8666666666667
"497",2012-05-10 17:00:00,24.3458333333333
"498",2012-05-11 17:00:00,24.5708333333333
"499",2012-05-12 17:00:00,24.95
"500",2012-05-13 17:00:00,25.225
"501",2012-05-14 17:00:00,25.5166666666667
"502",2012-05-15 17:00:00,26.0208333333333
"503",2012-05-16 17:00:00,26.05
"504",2012-05-17 17:00:00,25.575
"505",2012-05-18 17:00:00,25.6
"506",2012-05-19 17:00:00,25.0166666666667
"507",2012-05-20 17:00:00,25.5833333333333
"508",2012-05-21 17:00:00,25.4708333333333
"509",2012-05-22 17:00:00,25.3458333333333
"510",2012-05-23 17:00:00,25.1791666666667
"511",2012-05-24 17:00:00,24.9958333333333
"512",2012-05-25 17:00:00,25.0708333333333
"513",2012-05-26 17:00:00,24.8666666666667
